1571997105,3,25,2,"CA,CK,C10,C2;S3,S5,S6,S2;S4,HQ,S7,S8;S10,H9,SA,S9;C6,C3,C9,C5;D2,D5,D3,D4;SQ,C4,HK,C7;SK,H8,HJ,C8;HA,H7,H6,CJ;H10,DK,H3,CQ;D9,DQ,DA,H2;D7,DJ,D10,H4;SJ,D6,D8,H5"
1571997105,3,20,2,"CK,CA,CQ,C2;S3,S2,S5,SA;C5,C3,C7,C4;S8,S4,S6,HK;D3,DA,D2,D4;SQ,C6,H3,C9;DJ,D6,D7,D5;SK,HA,S7,HQ;H2,H5,DQ,H9;H8,D10,D9,D8;H7,DK,SJ,H10;H6,C8,S10,C10;H4,HJ,S9,CJ"
1571997105,3,1,2,"CJ,CA,C2,C8;C6,C5,C3,C4;S5,SK,S2,S4;C7,C9,CK,SQ;D5,DJ,D2,D4;D9,DQ,D3,D6;S6,SA,S3,S8;HJ,C10,HK,HA;H7,CQ,H10,HQ;DA,H4,H6,H2;DK,H9,D7,D10;S9,H8,S7,S10;SJ,H5,D8,H3"
1571997105,3,1,2,"CA,CQ,C2,C8;S3,S2,S6,S9;S4,S5,SQ,S10;DK,D4,D10,D2;S8,S7,HK,SA;CK,C4,C3,C5;SJ,SK,HQ,H5;HA,D8,H9,D3;H10,D9,H4,D5;H8,DQ,H3,D6;H2,H6,CJ,DA;C7,H7,C10,DJ;C6,HJ,C9,D7"
1571997105,3,17,2,"CQ,CA,C2,CK;S6,S2,S4,S3;S9,HQ,S5,S8;S10,H6,S7,SA;C4,C3,C10,C7;HA,D2,D6,D8;C5,C6,SQ,C8;HK,D3,D7,DJ;H10,D4,D9,DK;H9,H4,H7,H2;SJ,DA,SK,HJ;H8,D5,D10,H5;CJ,C9,DQ,H3"
1571997105,3,0,2,"CA,CQ,C2,C7;S2,S6,S9,S4;S3,S7,S10,S5;S8,HQ,SJ,HA;C9,C3,C10,C6;D6,DJ,D4,D2;CK,C4,SK,HK;D9,HJ,D5,D3;SA,H7,H6,H10;SQ,H3,H2,H8;H4,CJ,DA,DQ;H5,C8,DK,D8;H9,C5,D10,D7"
1571997105,3,3,2,"CA,CQ,CK,C2;S6,S4,S3,S2;SJ,S5,S10,S7;C3,C4,C7,C5;C6,SQ,C8,SA;C9,SK,C10,HJ;D5,D7,D2,D3;D6,D10,D4,DJ;D8,H10,D9,DK;HA,S8,HK,S9;H6,H2,H4,H3;DA,H7,DQ,H9;CJ,H5,HQ,H8"
1571997105,3,1,2,"CQ,C2,C7,CK;S2,S3,S5,S7;S9,S4,S6,S8;S10,SK,SJ,H7;C3,C6,C5,C8;C4,CJ,SA,C9;SQ,CA,HA,C10;D2,D4,D10,DK;D3,D5,HQ,DA;H9,D9,H4,H2;DJ,D6,HJ,H6;DQ,D7,H10,H5;HK,D8,H8,H3"
1571997105,3,19,2,"CA,C10,C2,CQ;S4,S5,S2,S3;S7,S10,S6,S9;S8,SJ,SQ,SK;CK,C5,C3,C4;C6,C7,C8,HQ;HK,C9,CJ,HJ;D6,D2,D5,D3;DQ,D8,D10,D4;DA,D9,DK,D7;H6,H3,H2,H5;H7,H4,H9,H10;H8,HA,SA,DJ"
1571997105,3,13,2,"CQ,C2,C8,CA;S2,SJ,S3,S5;C4,C7,C3,C5;C6,C9,SQ,C10;D3,D7,D2,DK;S4,SK,S7,S6;HA,CK,H7,CJ;D4,D8,D5,SA;DQ,D9,D6,HJ;S10,HK,S9,S8;H8,H2,H4,H3;H9,DA,H5,H6;HQ,DJ,D10,H10"
1571997105,3,11,2,"C2,CQ,CK,CA;S5,SJ,S3,S2;C3,C5,SQ,C4;D3,D7,D4,D2;D5,D9,D6,D10;D8,DQ,SK,DK;DJ,HA,HK,DA;H7,HQ,S6,S4;H4,H6,S7,SA;H3,H5,H2,H8;CJ,C10,S10,H9;C9,C7,S9,H10;C8,C6,S8,HJ"
1571997105,3,0,2,"CA,CK,CQ,C2;S2,S8,SJ,S3;C4,C8,C3,C7;S5,S10,HA,S4;C5,C10,C6,CJ;SQ,SK,H8,S6;D2,D3,DK,D5;D6,D4,D8,HJ;DJ,D7,D9,H10;DQ,DA,D10,H9;HK,SA,H7,S7;H5,H3,H4,H2;C9,HQ,H6,S9"
1571997105,3,18,2,"CK,C2,CQ,CA;S3,S2,S9,S4;S5,S8,SJ,S7;C5,C3,C6,C4;SA,C8,C7,C9;D7,D8,D3,D2;S6,S10,H3,SQ;HA,DA,D4,D5;HK,C10,CJ,SK;HQ,H8,D9,D6;H10,H6,DJ,D10;H9,H5,DK,DQ;H7,H4,H2,HJ"
1571997105,3,0,2,"C2,CA,C10,CQ;S8,S2,S3,S5;C4,C3,C5,C7;SA,SJ,S4,S6;CJ,C6,SQ,C8;CK,C9,SK,HJ;D2,D5,D7,D4;D3,D6,D10,D9;D8,DQ,DA,DJ;HA,H7,S9,S7;HK,H5,S10,H9;H2,H3,H10,H6;H4,DK,HQ,H8"
1571997105,3,5,2,"CA,C2,CQ,C10;S3,S2,S6,S5;CJ,C6,C8,C3;S4,S8,SK,S10;D3,D5,D2,DA;S7,SQ,HA,SJ;D6,D7,D4,HQ;D8,DK,D9,HJ;S9,SA,HK,H9;H10,C9,H2,C4;H7,CK,DQ,C5;H3,H5,DJ,H6;H4,H8,D10,C7"
1571997105,3,18,2,"C9,CA,C8,C2;S7,S3,S2,S6;S10,S4,S5,S9;C6,CK,C3,C4;SK,S8,SJ,HK;D3,D6,D2,D7;SA,CQ,C5,C7;DJ,D8,D4,DK;HQ,HA,SQ,C10;H10,HJ,H6,CJ;H2,H7,DA,H3;DQ,D10,D5,H8;H4,H9,D9,H5"
1571997105,3,22,2,"CJ,CQ,C8,C2;S5,S2,S3,S4;C4,C7,HQ,C3;SK,S6,S7,S9;C6,C9,H9,C5;HA,S8,H6,S10;C10,SA,H5,CK;H8,HK,H4,CA;DA,D6,D2,D3;D8,DQ,D4,D7;H7,SJ,H3,SQ;D9,HJ,D5,D10;H2,H10,DK,DJ"
1571997105,3,23,2,"CA,C2,C6,CQ;S5,S6,S2,S3;HJ,S8,S4,S7;H9,S9,S10,SQ;D2,D8,D4,DK;CK,C8,C3,C4;D3,D10,D6,HK;H8,C10,SA,C5;H3,H2,SK,H7;H6,HA,DA,C7;D9,H10,DQ,C9;D7,H5,DJ,CJ;D5,H4,SJ,HQ"
1571997105,3,15,2,"CA,C4,CJ,C2;S2,S5,S8,SJ;C7,C3,C5,C8;CQ,HA,C6,C10;S3,S6,S9,SQ;DK,D3,D2,D4;CK,HK,C9,HQ;D8,D5,D9,D6;DJ,D7,D10,DA;H10,H9,SA,DQ;H2,H6,H7,H4;S4,S7,SK,H8;H3,S10,HJ,H5"
1571997105,3,0,2,"CQ,CA,C2,CK;S8,S2,S6,S5;S9,S3,S7,S10;C6,C7,C4,C3;SQ,S4,H10,HQ;D2,D4,D3,D6;SA,C9,C5,C10;D5,D7,DK,D8;SK,DQ,DA,D9;HA,CJ,C8,HJ;HK,SJ,H6,H7;H4,H2,H3,DJ;H8,H9,H5,D10"
1571997105,3,0,2,"C3,C2,CA,CK;S8,S4,S2,S3;S9,SK,S7,S5;SQ,C5,HK,C4;D8,D3,D5,D2;D10,D4,D6,HQ;DK,DQ,D7,H7;S10,H10,H9,S6;SJ,H6,H8,H3;SA,H5,H4,CJ;H2,CQ,DA,C9;HJ,C10,DJ,C8;HA,C7,D9,C6"
1571997105,3,0,2,"C2,CJ,CA,CK;S4,SQ,S3,S2;D3,D5,D2,D4;D6,D10,D9,D8;D7,DA,DJ,SA;C5,C4,C3,C6;SJ,HA,S5,S7;CQ,C7,C9,C10;DQ,H10,H7,HK;DK,H9,H6,H4;SK,H8,S6,S9;HJ,H3,H5,H2;HQ,C8,S8,S10"
1571997105,3,12,2,"CK,CJ,C2,CA;S9,S7,S2,S4;S10,SQ,S3,S5;SA,C8,C7,C3;HK,C10,SK,C4;D4,D2,D3,D7;H9,H10,S6,S8;H6,H8,HA,C5;H3,H5,HQ,C6;DA,H4,H7,C9;DK,DQ,D8,CQ;DJ,D10,D5,H2;D9,D6,SJ,HJ"
1571997105,3,1,2,"C2,C4,CA,CJ;S6,SA,S2,S4;C7,C3,CQ,C5;S9,HA,S3,S5;SJ,HQ,S7,SK;CK,HJ,C9,C6;D3,D4,D2,D8;SQ,H8,C10,C8;D7,D5,D6,DA;H10,H2,DQ,H3;DJ,D10,D9,H9;DK,H7,S10,H5;HK,H6,S8,H4"
1571997105,3,10,2,"C2,C10,CA,CQ;S3,S2,S5,S4;S8,S9,S6,S10;CK,C7,C3,C5;SJ,SA,S7,SK;CJ,C9,C4,C6;D2,D6,DQ,D5;HQ,HA,SQ,HK;H3,H2,H5,H6;H10,H4,HJ,C8;D3,D7,H9,D10;D4,D9,H8,DK;D8,DJ,H7,DA"
1571997105,3,22,2,"CJ,C2,CQ,CK;S3,S9,S6,S2;S5,SJ,SA,S4;C4,C7,C3,C6;C5,CA,C8,C9;D8,D3,D7,D2;S7,HK,HQ,S8;DQ,D4,D9,DJ;S10,H2,H7,SQ;HA,DA,H6,SK;H4,DK,H3,H5;H10,D6,D10,H8;HJ,D5,C10,H9"
1571997105,3,0,2,"CA,C2,CK,C7;S4,S3,S6,S2;S7,SJ,S8,S5;C8,C3,C4,H9;CJ,C10,C5,H7;D2,D3,D8,D4;HQ,SK,S9,S10;H10,CQ,C6,H4;D7,D9,SQ,D5;H5,SA,HJ,DA;H2,H3,H6,DQ;DK,HA,C9,DJ;D10,HK,H8,D6"
1571997105,3,14,2,"CJ,C2,CA,C9;S10,S2,S4,S8;C3,C5,C7,C4;SQ,S3,S6,SK;D4,HQ,D2,D5;D8,H9,D3,D6;DJ,H7,DA,D7;SA,S5,SJ,HA;C6,C10,C8,HK;HJ,S7,H8,DK;H10,S9,H6,DQ;H5,CQ,CK,D10;H2,H3,H4,D9"
1571997105,3,26,2,"C6,C9,C2,CA;S4,S10,S2,S3;C3,C7,C5,C4;H6,C8,CQ,C10;S5,SA,S6,S9;D3,D5,D2,D4;D7,D8,DQ,D6;S7,HQ,S8,H3;SJ,HJ,SK,DA;H5,H10,SQ,DJ;H4,H2,H9,D9;DK,H7,HK,CK;D10,H8,HA,CJ"
1571997105,3,0,2,"CA,C2,CK,CJ;S3,S8,S6,S2;SQ,SJ,S7,S4;D9,DA,D2,D5;C3,C6,C5,C4;C7,C8,C10,SA;DJ,D10,D3,D6;C9,HK,SK,HA;CQ,HQ,H10,H3;H4,HJ,H5,H2;H9,DQ,D4,D7;H8,DK,D8,S9;H6,H7,S10,S5"
1571997105,3,4,2,"C2,CA,CK,C9;S4,S3,S10,S2;S7,S5,SJ,S6;C5,C10,C3,C4;D2,D3,D4,DQ;SK,SA,SQ,S8;D9,D5,D6,HJ;D10,D7,DK,H9;C6,H10,C7,C8;HQ,H8,HA,S9;H5,H6,H2,H3;DJ,D8,HK,H7;CQ,DA,CJ,H4"
1571997105,3,13,2,"C2,C9,CA,CK;S2,S4,S8,S3;S6,S5,S9,S10;HA,S7,SA,SJ;C4,SQ,C3,C5;C8,SK,C7,C6;CQ,HK,CJ,C10;D7,D2,D4,D3;D8,D6,D10,D5;H10,DQ,DJ,D9;H5,DK,HJ,HQ;H4,DA,H9,H8;H2,H7,H3,H6"
1571997105,3,7,2,"CA,C2,C6,CK;S2,SK,S5,S4;SQ,C7,C3,C4;D2,D8,D4,D3;D6,D9,D5,DA;S3,HQ,SJ,S6;H4,C8,C5,C10;S7,H10,HK,S10;S8,H9,H7,SA;H3,C9,H6,CQ;H2,H8,DK,H5;D7,D10,DJ,HA;S9,CJ,DQ,HJ"
1571997105,3,0,2,"CK,C2,CA,C7;S3,S7,S2,S4;S9,S8,S5,SK;C3,SQ,C9,C6;C4,HA,CQ,HJ;D7,D8,D2,D3;D10,D9,DJ,D4;HQ,S10,S6,H3;H10,DK,SA,D5;CJ,SJ,HK,H2;C10,H4,H5,DA;C8,H7,H6,DQ;C5,H8,H9,D6"
1571997105,3,0,2,"C10,CK,C2,CA;S8,SJ,S9,S2;C3,C5,CJ,C4;SA,SQ,S10,S3;C8,C7,C6,H9;D8,D3,D5,D2;D9,DQ,D6,D4;DK,DJ,D7,H5;DA,HQ,D10,H4;H2,H6,H8,S7;HA,HJ,SK,S4;H7,CQ,C9,S6;H3,H10,HK,S5"
1571997105,3,0,2,"C2,CK,C9,C8;S2,S3,S6,S9;C3,C4,C7,C6;S7,S4,S8,HQ;D6,D3,D2,D4;S10,S5,SK,H10;DQ,HA,D5,D7;C5,C10,H7,H4;SQ,SJ,H6,H3;SA,HJ,H5,DA;CJ,CQ,H2,DK;HK,H8,D10,DJ;CA,H9,D8,D9"
1571997105,3,3,2,"C7,CA,C9,C2;S3,S2,S9,S6;S4,S5,SJ,S10;SA,C5,C4,C3;H9,C6,SK,C8;H2,C10,HA,CJ;DQ,CK,H10,CQ;D6,D7,D2,D3;D8,DK,D4,D5;D9,DA,H8,D10;S7,SQ,H6,HJ;DJ,HQ,H4,H3;S8,HK,H5,H7"
1571997105,3,3,2,"CJ,CK,CA,C2;S2,S3,S4,S6;S9,S5,S10,S8;C5,C4,C6,C3;D8,D10,D4,D2;SJ,S7,SQ,HA;D9,HK,D5,D3;DK,H9,D6,DJ;SA,H7,SK,H10;C8,C7,HJ,C10;HQ,H6,D7,DQ;H8,H5,H3,H2;C9,CQ,DA,H4"
1571997105,3,0,2,"C2,C10,CA,C9;S2,S8,S4,S3;S7,SJ,S9,S5;C3,C5,C4,C7;S10,H10,SQ,S6;CJ,C6,CQ,C8;D2,D3,D4,DJ;DK,D7,D5,D8;DQ,DA,D6,D9;H7,H3,H2,H4;CK,H9,SK,SA;HJ,H5,HK,H8;HQ,H6,HA,D10"
1571997105,3,21,2,"C8,CK,C2,CA;S9,S4,S5,S2;SJ,S7,S6,S3;C5,CJ,C3,C4;D2,D5,D3,D10;C7,HA,SK,C6;D9,D6,D4,DK;SQ,HK,H10,C9;SA,HJ,H8,C10;HQ,H3,DA,CQ;H2,DQ,D8,H4;H7,DJ,S10,H5;H9,D7,S8,H6"
1571997105,3,0,2,"CQ,C2,C9,CK;S5,S7,S2,S3;C4,C5,C3,C7;S10,SA,S6,S4;C6,C10,SK,C8;SQ,CA,HA,CJ;D3,D2,D4,D8;HJ,HK,SJ,S8;D10,D6,D5,H10;DQ,D7,DJ,H7;H2,H6,H9,H4;H8,D9,DK,H5;H3,HQ,DA,S9"
1571997105,3,19,2,"CA,C2,CQ,C7;S2,S3,HJ,S4;S7,S6,H9,S5;S8,S9,H8,SQ;C3,C6,C8,C4;CJ,C9,C10,C5;CK,SK,H5,SA;D10,D2,D5,D3;DK,D7,D6,D4;S10,SJ,H4,HK;HQ,DJ,D8,DQ;H2,H3,DA,H6;H10,HA,D9,H7"
1571997105,3,0,2,"C10,C2,CJ,CA;S5,S2,S9,S3;C3,C4,C5,CK;S10,S4,SK,S7;C9,C8,C7,C6;SJ,S6,H10,SQ;D2,D3,D7,D4;D5,D8,D9,D6;SA,HQ,D10,DJ;HA,H5,DQ,DA;H2,H3,H4,H8;H6,CQ,H7,H9;HJ,S8,DK,HK"
1571997105,3,7,2,"C9,C2,CJ,C8;S4,HQ,S7,S2;S5,HJ,S10,S3;C5,C10,C4,C3;C6,CQ,SA,C7;HK,CK,SK,SQ;H10,CA,H8,HA;D3,D4,DK,D2;DA,D5,D6,D10;S6,H6,H7,S8;H9,DJ,H2,S9;H5,D9,DQ,SJ;H3,D7,D8,H4"
1571997105,3,23,2,"C2,CA,C10,CK;HK,S6,S3,S2;HQ,S8,S5,S4;H9,S9,S10,S7;D5,D4,D2,D3;C3,C4,SQ,C5;C7,C6,HJ,CQ;D8,DJ,D6,D7;H4,SJ,H8,SK;DQ,SA,D9,D10;DK,H10,H7,DA;H3,CJ,H2,H6;C9,C8,H5,HA"
1571997105,3,26,2,"C2,C9,CK,CA;S2,S9,S4,S5;C3,C8,C4,CQ;S3,SA,S7,S6;D6,D5,D7,D2;S8,HQ,S10,HA;HK,H10,SJ,H8;C5,H7,C7,H6;C6,H5,C10,DK;HJ,H3,CJ,DQ;H4,H2,SK,DJ;DA,D9,SQ,D4;D10,D8,H9,D3"
1571997105,3,23,2,"CK,CQ,CA,C2;S3,S2,S10,S4;S5,S7,SJ,S8;HA,C3,C4,C7;D4,D2,D8,D5;HQ,C6,C5,SA;S6,S9,SQ,SK;D7,D3,DJ,D6;H10,CJ,C8,HK;D9,DQ,H5,DK;H6,H2,H4,H7;DA,H3,C10,H9;D10,H8,C9,HJ"
1571997105,3,0,2,"CK,C2,CA,CJ;S7,S3,S4,S2;S9,S5,SQ,S6;DJ,D3,D2,D5;DQ,D7,D4,D6;C5,SA,C3,HA;C6,H5,C4,HQ;C8,H4,C7,H10;C10,H2,C9,H9;CQ,DK,SK,H7;H6,D10,H3,DA;HJ,D9,H8,S10;HK,SJ,D8,S8"
1571997105,3,26,2,"CK,C8,C2,CA;S4,SJ,S9,S2;C5,C7,C6,C3;D2,D4,DK,D3;HA,SQ,C9,C4;D9,D10,DQ,D5;S5,HK,SK,S3;S6,HJ,SA,S7;H8,H7,CJ,C10;H4,H2,H5,D8;H6,H3,H9,D7;S10,DA,H10,D6;S8,DJ,HQ,CQ"
1571997105,3,0,2,"CK,C7,C2,C10;S2,S5,S3,SK;D2,D3,D5,D4;S9,S8,S4,SA;HA,D6,DQ,D7;S10,SJ,S6,H7;C4,C3,C6,H6;HQ,SQ,S7,H4;HJ,D10,H8,D8;H9,DA,CA,D9;H2,H5,CQ,H3;C9,H10,CJ,DK;C5,HK,C8,DJ"
1571997105,3,4,2,"C2,CQ,C9,CA;S9,S2,S4,S5;C4,C5,C8,C3;D3,D5,D2,DQ;SQ,S3,HK,S6;D6,D10,D4,D7;DA,D9,D8,SA;SK,S7,HQ,S8;C6,CJ,H7,C7;HJ,S10,H6,SJ;C10,HA,H2,CK;H3,H5,DK,H4;H9,H10,DJ,H8"
1571997105,3,1,2,"C9,C2,CK,CA;S3,S4,S2,S7;C4,C5,C3,C7;C6,C8,CJ,C10;S5,S10,S6,SK;D2,D4,DJ,D3;HK,SJ,S8,SA;D9,D5,DK,D6;HQ,SQ,S9,H6;H7,CQ,HA,H3;H4,H2,H5,DA;DQ,H9,H8,D8;D10,H10,HJ,D7"
1571997105,3,0,2,"C2,CK,CA,DK;S5,S7,S2,S3;C3,C4,C6,HK;SQ,SA,S4,S6;SK,D5,D3,D2;H10,D8,D10,D4;C7,C5,C9,H8;H9,D9,DQ,D6;H5,HA,DA,D7;H4,HJ,SJ,S8;H3,H2,H6,DJ;C10,CQ,H7,S10;C8,CJ,HQ,S9"
1571997105,3,1,2,"CJ,C10,C2,CQ;S2,S5,S3,S4;S7,S10,H8,S6;C3,C6,CA,C4;C5,HA,C7,C9;SQ,HK,H4,S8;D2,D4,D3,D6;SA,D7,D5,DA;SK,H9,H2,S9;C8,H6,CK,HQ;H10,D10,D8,HJ;H7,DQ,D9,H3;H5,DK,DJ,SJ"
1571997105,3,15,2,"C2,CQ,C9,CK;S2,S3,H10,S8;S5,S4,H2,S9;C8,CJ,C5,C3;S10,S6,DA,SQ;D3,D6,D2,D8;D4,D9,D5,DQ;CA,SA,C6,C4;SK,S7,DK,HQ;H3,H7,DJ,H5;HK,SJ,D10,H9;H4,HJ,D7,H8;H6,HA,C7,C10"
1571997105,3,4,2,"CJ,C2,CA,CK;S10,S3,S2,S4;C4,C3,C9,C5;HQ,S7,S5,S6;HJ,S9,SJ,S8;C7,C6,C10,SA;H9,C8,CQ,SK;D3,D4,D6,D2;D7,D5,DJ,D10;D8,SQ,DQ,HA;D9,HK,DK,H10;H2,H4,H3,H7;DA,H8,H6,H5"
1571997105,3,0,2,"C2,CQ,CK,CJ;S4,S5,S6,S2;S7,S8,SJ,S3;C4,C3,C5,C9;S9,SK,HQ,S10;D2,D3,D8,DK;C10,HA,C6,C7;CA,HK,HJ,C8;D4,D5,DJ,SQ;D7,D6,DA,SA;H10,H4,H6,H2;D9,DQ,H9,H8;D10,H5,H7,H3"
1571997105,3,6,2,"CA,C2,C9,CK;S3,S2,S7,S4;SQ,S9,S8,S5;C3,C6,C4,SA;D2,D10,D4,D3;D5,DJ,D6,D7;HK,SJ,H8,S6;C8,C10,C5,SK;H7,CJ,C7,HJ;H6,CQ,H5,H10;H2,H3,H4,H9;D8,HA,D9,DA;DQ,HQ,DK,S10"
1571997105,3,0,2,"CK,CQ,C10,C2;S6,S7,S2,S3;HA,S10,S5,S4;HK,SJ,S8,S9;C4,C3,SA,C5;C8,C6,HQ,C7;D4,D2,D3,SQ;D8,D5,D7,SK;DJ,D6,D9,H7;DA,DK,D10,H3;H2,H9,H5,CA;H4,H10,H6,CJ;H8,HJ,DQ,C9"
1571997105,3,6,2,"CA,CQ,C2,CJ;S3,S5,S9,S2;S4,S7,S10,S6;C3,SA,C7,C6;C4,SK,CK,C8;D6,D7,D3,D2;D9,D10,D4,D5;DA,DJ,DK,D8;S8,HQ,SQ,SJ;H7,H4,H2,HA;C5,H9,H10,C10;HJ,H6,H3,H8;C9,DQ,H5,HK"
1571997105,3,15,2,"CJ,C2,C8,CA;S4,SJ,S3,S2;C3,C7,C4,CQ;C5,SA,C6,CK;D6,D3,D2,DJ;D7,D5,D4,DA;S5,HK,S6,SK;S7,H10,S9,SQ;H4,H6,H2,H3;H9,D8,D9,HQ;C10,D10,DK,HJ;S8,H7,S10,H8;C9,DQ,HA,H5"
1571997105,3,5,2,"C2,DK,CK,CA;S3,S2,S5,S4;SJ,S10,S7,S6;C4,SQ,C5,C3;C6,HA,C10,C7;D8,D2,D9,D4;DA,D3,DJ,D7;SK,HK,S8,SA;H8,D5,H9,DQ;C8,HJ,H6,CQ;H7,H10,H3,H2;CJ,D6,H4,HQ;C9,D10,S9,H5"
1571997105,3,13,2,"C2,C7,CA,CQ;S4,S8,S2,S10;CK,C3,C8,C4;S6,S9,S3,SQ;CJ,C5,C9,C6;D3,D2,D6,D4;DJ,HQ,D10,D5;DQ,H9,SA,D7;DK,H8,HA,D8;S7,H7,S5,H4;SK,H6,SJ,DA;H3,H2,H10,D9;HJ,H5,HK,C10"
1571997105,3,13,2,"CA,CJ,C2,CK;S3,S6,S2,S8;S5,S9,S4,S10;S7,SA,SQ,SJ;C3,C8,C5,C4;D3,D9,D2,D4;D6,D10,D5,D7;DQ,DK,D8,DJ;H5,H3,H2,HJ;HA,HK,HQ,DA;H10,H8,H9,SK;C7,H7,C6,C9;C10,H4,H6,CQ"
1571997105,3,20,2,"C6,CA,C2,CK;S2,S10,S3,S4;SQ,C4,C3,C9;SA,CQ,C5,C10;D2,D4,D6,DQ;D3,D5,D7,DA;S7,HQ,HA,S5;DK,D9,D8,HK;S8,H10,H3,S6;SK,H6,D10,S9;H5,H2,CJ,H7;H9,H4,C8,SJ;H8,DJ,C7,HJ"
1571997105,3,0,2,"C2,CK,CQ,CJ;S5,S7,S4,S2;C7,C8,C5,C3;C9,C10,HA,C4;DJ,D2,D5,D8;S6,HJ,S8,S3;S9,H7,SJ,S10;DK,D3,D9,SQ;SK,H4,H10,HK;SA,DQ,H8,HQ;CA,D7,H5,C6;H6,D6,DA,H2;H9,D4,D10,H3"
1571997105,3,15,2,"C2,CQ,C6,CK;S4,S3,S2,S8;C5,C3,SK,C10;C7,C4,HQ,CJ;D5,D8,D2,D7;H6,S6,S5,SQ;D6,D10,D3,D9;DJ,DK,D4,SA;DQ,DA,HJ,HA;H3,S9,S7,HK;CA,SJ,S10,H7;C9,H2,H9,H4;C8,H8,H10,H5"
1571997105,3,0,2,"C2,CA,CK,CQ;C5,C3,C7,SA;S6,SK,S3,S2;C6,C4,HA,HJ;C8,C9,HK,H10;SQ,C10,H8,DA;H5,CJ,H7,DJ;D5,D7,D2,D3;D9,D10,D4,SJ;H3,H2,D8,S10;DQ,HQ,D6,S9;DK,H9,S5,S8;H4,H6,S4,S7"
1571997105,3,1,2,"C2,CQ,C8,C10;S2,S4,S6,S3;SK,S8,SJ,S5;C4,CJ,C6,C3;SA,S9,SQ,S7;CK,C7,HA,C5;CA,C9,H10,H8;D3,DQ,D5,D2;D4,D7,D6,D8;D10,HQ,D9,DJ;DA,H6,H9,DK;HJ,H3,H2,H4;HK,H5,H7,S10"
1571997105,3,20,2,"CA,C2,C8,CK;S3,S8,S4,S2;S10,S9,S6,S5;C6,C3,HK,C5;C7,C4,HJ,C9;D2,D5,D4,D3;H3,SJ,S7,SQ;D6,SK,DJ,D7;D8,H8,DQ,D9;D10,H7,DK,SA;H2,H6,DA,HA;CQ,H4,H5,H9;C10,CJ,H10,HQ"
1571997105,3,1,2,"CA,C2,CK,C9;S3,S5,S2,S6;S7,S8,S4,SJ;C4,C7,C10,C3;HJ,S9,S10,SK;H10,C8,CJ,C5;D4,D2,D10,DJ;H6,CQ,SQ,C6;D6,D3,DQ,HK;D7,D5,DA,HQ;H3,H8,SA,H9;D9,H7,H4,H2;D8,DK,HA,H5"
1571997105,3,0,2,"C2,CJ,CA,CQ;S3,S4,S9,S2;C5,C6,C3,C4;S10,S5,SA,S6;C7,H6,C10,C9;D4,D2,D5,D3;D7,D9,D8,D6;SK,S7,HK,SQ;DA,DJ,HQ,D10;C8,H2,H10,HA;CK,DK,H9,HJ;H5,SJ,H4,H3;H8,S8,H7,DQ"
1571997105,3,7,2,"C6,C2,CQ,CA;S8,S9,S4,S2;SK,S10,S5,S3;C4,C3,C8,C5;HA,SA,S6,SJ;HQ,C9,C10,C7;H7,H10,S7,H9;D2,D10,D8,D4;H5,CK,SQ,CJ;D3,DK,DA,D5;DQ,H2,H6,H8;D6,H4,HK,D7;D9,H3,HJ,DJ"
1571997105,3,18,2,"C9,CQ,CA,C2;S6,S2,S3,S5;S9,HA,S4,S7;SJ,H8,S10,S8;C5,C3,C4,C6;HK,CJ,C7,C8;D2,D3,D5,D8;HJ,H4,C10,CK;D7,D4,D10,DK;H9,H3,SA,SK;H2,DA,H6,H5;DQ,D9,H7,H10;DJ,D6,HQ,SQ"
1571997105,3,9,2,"C2,CJ,CQ,CA;SJ,S2,S3,S5;C10,C3,C4,C6;D7,D3,D2,D8;HA,S6,S4,S8;HK,SQ,S7,S9;HJ,C7,C5,C8;D9,D4,D6,DK;H10,SA,H7,C9;H2,SK,H4,CK;DA,H5,H3,H6;DQ,HQ,DJ,H8;D10,D5,S10,H9"
1571997105,3,13,2,"CA,CJ,CQ,C2;S8,S2,S3,S5;SJ,S6,S4,S7;C5,C4,C3,C9;HA,SK,S10,S9;C6,C7,SQ,CK;D3,D5,D7,D2;D9,D6,D10,D4;H8,DQ,DJ,D8;H7,SA,H10,HK;H6,C8,H9,HJ;H4,C10,H5,DA;H3,HQ,H2,DK"
1571997105,3,6,2,"CK,CA,C2,C9;S2,S3,S5,S4;S10,S6,S8,S7;C5,C3,C4,C6;C10,C8,HQ,C7;D9,D4,D2,D7;DJ,D10,D3,DK;H2,SQ,HJ,H3;DA,DQ,D5,HK;H4,SA,D8,H6;H5,SK,D6,H8;H7,CQ,SJ,H9;HA,CJ,S9,H10"
1571997105,3,0,2,"C2,C8,C5,CJ;HA,S2,S6,S3;C3,C6,C4,C10;H9,S4,SK,S5;D7,D5,D4,D2;C9,SQ,SA,C7;D10,D9,D6,D3;DK,DQ,D8,HQ;CQ,H6,HK,H10;CK,SJ,HJ,H4;CA,S10,H5,H3;H7,S9,DA,H2;H8,S8,DJ,S7"
1571997105,3,13,2,"C2,C8,CK,CA;S9,S2,S5,S6;S10,S3,S7,SA;C3,SQ,C6,C9;D4,D2,D9,D3;D7,D8,DA,D5;SJ,S4,S8,HK;DQ,D10,H8,D6;SK,HA,H2,H9;C4,HJ,C7,H4;C5,H10,C10,H3;HQ,H7,CJ,DK;H5,H6,CQ,DJ"
