1571999416,0,13,0,"C10,C9,C2,CJ;SQ,S5,S6,S2;C3,C5,C7,C6;D2,D6,D5,DJ;D3,D7,SK,D8;HQ,S7,S8,S3;C4,HA,CQ,SA;C8,H8,CK,H7;H10,H5,CA,H4;DK,H2,H6,SJ;DQ,H3,H9,S10;D10,DA,HJ,S9;D4,D9,HK,S4"
1571999416,0,18,0,"CQ,C2,C3,CA;S3,S2,SJ,S5;D6,D2,D3,D4;S4,S7,SK,S8;D7,D8,D5,DQ;S6,S9,HA,S10;C9,C4,HJ,C5;CJ,C10,H8,C6;DK,SQ,D9,D10;SA,HK,H5,H9;H2,H6,H3,H7;HQ,CK,DA,C7;H4,H10,DJ,C8"
1571999416,0,0,0,"CA,CQ,C2,C6;C7,C3,C9,C4;HA,S2,S3,S4;HQ,S6,S5,S7;HJ,S8,SQ,S9;CK,C5,C10,SK;D5,D2,D8,D3;D6,DK,D9,D4;H4,C8,SA,HK;DQ,CJ,H9,H7;DJ,H2,H3,H5;D10,H10,H6,S10;D7,H8,DA,SJ"
1571999416,0,5,0,"SA,CA,C2,CJ;S2,S3,S4,S6;S8,S10,S5,S7;SK,C5,C6,C3;HK,C7,C8,C4;H10,C10,C9,HA;H6,CQ,SQ,H7;H5,CK,HJ,H3;D9,D4,D2,D3;S9,HQ,H9,DK;SJ,H8,DA,DQ;H2,D10,DJ,D8;H4,D5,D7,D6"
1571999416,0,0,0,"C2,C8,CA,CQ;S3,S5,S4,S2;S6,S8,S9,SQ;D5,D3,D2,D9;D6,D4,D7,DA;S7,HA,S10,SK;C3,HK,C5,C4;HJ,D8,DK,H10;H6,HQ,SJ,H8;H2,H9,SA,H5;C6,DQ,C7,C9;CJ,DJ,H7,H3;C10,D10,CK,H4"
1571999416,0,13,0,"CA,C2,CJ,C6;S9,S6,S5,S2;C5,C7,HQ,C3;SQ,S7,S8,S3;D7,D2,D5,D3;DQ,D9,D6,D4;C8,CQ,HJ,C4;HK,DK,D8,D10;H10,S10,H7,S4;H6,SK,H3,SJ;H4,SA,H2,HA;C9,CK,DA,H9;C10,H5,DJ,H8"
1571999416,0,18,0,"C5,CJ,C2,CA;S4,S10,S2,S3;S9,SJ,S7,S5;C4,C3,C8,C6;SK,SQ,S8,S6;D2,DA,D3,D5;HK,C9,C7,CQ;D4,D7,DK,D8;H10,HQ,SA,HA;H5,DJ,H3,H2;D6,D9,H9,HJ;DQ,D10,H8,H4;H6,C10,H7,CK"
1571999416,0,22,0,"C2,C9,CQ,CK;S5,SJ,S2,S3;C3,C4,HA,C8;HK,SK,S4,S6;C6,C5,HQ,SQ;D5,D4,DA,D2;H10,SA,S8,S7;D8,D9,H7,D3;DJ,D10,H5,D6;C7,HJ,H4,H9;C10,H6,H3,H8;CJ,DK,S10,H2;CA,DQ,S9,D7"
1571999416,0,0,0,"CK,CJ,CA,C2;S2,S9,S6,S4;C8,C6,C3,C7;S3,SA,SQ,S10;H8,C9,C4,HK;D4,D8,D3,D2;D6,DQ,D9,D5;H5,DA,DK,D7;H2,H7,H3,H4;SJ,H9,SK,H6;S8,H10,CQ,HJ;S7,HA,C10,D10;S5,HQ,C5,DJ"
1571999416,0,0,0,"C2,C6,CK,CQ;S4,S2,S3,S7;S5,S8,S6,S10;H5,SK,S9,SJ;C3,C5,CJ,C7;D4,D5,D2,D3;D8,D6,SQ,DJ;C4,HA,SA,C9;D9,D7,H10,DQ;D10,HQ,H8,DK;CA,HJ,H7,DA;C10,H3,H2,H9;C8,H6,H4,HK"
1571999416,0,2,0,"CJ,C10,CA,C2;S3,S2,S4,S6;S5,S9,S7,S10;C5,C4,C6,C3;HQ,SQ,C7,C9;H7,SA,C8,CK;D3,DJ,D5,D2;D7,DQ,D6,D4;S8,SK,HK,HA;H3,H2,H5,H6;D9,H9,HJ,D8;D10,H8,H10,DK;SJ,H4,CQ,DA"
1571999416,0,20,0,"C10,C2,C7,CA;C3,CQ,C4,C6;S2,S4,S3,SA;C9,CK,C5,C8;S8,S5,S7,HA;S9,S6,SJ,H9;D8,D2,D5,D4;S10,HK,SK,H4;DJ,D3,D6,D10;DK,D9,D7,DQ;SQ,HQ,HJ,H3;H6,H2,H5,DA;H7,H10,H8,CJ"
1571999416,0,0,0,"C10,CJ,CA,C2;S6,S2,S5,S3;C5,C3,C4,C8;SK,S7,S9,S4;C6,C9,CK,CQ;D3,SQ,D2,D5;D8,SA,D4,D10;D9,HQ,D6,DA;HA,SJ,H2,S8;H3,H4,DK,H8;HJ,H10,DQ,S10;H7,H5,DJ,H9;C7,H6,D7,HK"
1571999416,0,1,0,"C9,CQ,SA,C2;C3,C4,H10,CJ;S3,SQ,S4,S2;C5,C8,H9,CK;C6,C10,DA,CA;SK,D2,D3,D4;HQ,D5,D8,D6;H8,D10,D9,D7;H5,DK,DJ,DQ;H4,H2,SJ,H6;S7,HK,S6,S5;S8,H7,S9,HA;C7,H3,S10,HJ"
1571999416,0,0,0,"CA,CK,C2,CQ;S2,S5,S4,S8;C6,C4,C3,C8;C7,CJ,C5,C10;S3,S6,S7,SQ;D3,D6,D2,D4;DJ,DA,D8,D5;S10,S9,SK,SA;HA,HK,D9,D7;H9,HQ,C9,HJ;H4,H2,H7,DK;H5,H3,H8,DQ;H6,SJ,H10,D10"
1571999416,0,5,0,"CA,CK,C2,CJ;S2,SJ,S3,S5;C4,C7,C3,C5;HJ,D4,D2,D3;H8,D6,D5,D8;S4,SQ,S7,S10;H6,D7,D9,DJ;H5,DQ,D10,DK;H4,SA,HK,DA;S6,HA,H10,SK;C10,H9,C6,C8;S8,H7,H3,HQ;S9,H2,CQ,C9"
1571999416,0,19,0,"C2,CA,CK,CJ;S5,S4,S2,S3;S6,HJ,S9,S7;SK,H10,S10,S8;C8,C5,C3,C4;CQ,C10,C6,C7;D3,D2,D10,D6;SA,H9,SJ,SQ;D5,D4,HA,DQ;D9,D7,HQ,DA;H3,H6,H4,H2;DJ,D8,H8,HK;DK,H7,C9,H5"
1571999416,0,10,0,"C8,C10,CQ,C2;S4,S2,S5,S3;SQ,C6,C3,C9;D3,D2,D7,D5;D8,D4,DJ,HJ;D9,D6,DK,H7;D10,SA,DA,CA;SK,HK,C4,CJ;S9,HQ,HA,S6;DQ,H10,H5,CK;SJ,H8,H4,S7;H6,H2,C7,S10;H9,H3,C5,S8"
1571999416,0,2,0,"CK,CQ,C2,CA;S5,S8,S2,S3;C4,C3,C5,C9;SQ,SK,S4,S7;C6,C8,C7,CJ;D4,D5,D6,D2;DK,D8,D7,D3;C10,SA,HA,HJ;H3,H2,H9,DQ;H7,H10,S6,S9;H6,D10,HK,D9;H5,DA,HQ,DJ;H4,H8,SJ,S10"
1571999416,0,17,0,"CA,CQ,C2,CK;S8,S2,S5,S4;S9,S3,S6,SK;CJ,C5,C3,C4;S10,SA,S7,HA;D3,D2,D9,D4;HK,HQ,SJ,H6;C8,H10,C7,C6;D7,D5,SQ,D6;D10,DA,H8,D8;H2,H4,H3,H5;DK,H9,C10,DJ;HJ,H7,C9,DQ"
1571999416,0,2,0,"CK,CJ,C2,CA;S2,S6,S3,S4;S9,SJ,S7,S5;C8,C3,CQ,C4;HK,SQ,S10,S8;D3,DA,D6,D2;H10,SK,H9,SA;C9,C5,C10,C7;D5,HA,D10,D4;DQ,H4,H2,H7;D8,HJ,H8,D7;D9,H6,H5,DK;DJ,C6,H3,HQ"
1571999416,0,0,0,"C8,CK,C2,CA;S3,S2,SJ,S7;C3,C6,C5,C4;S4,S9,SQ,S8;H10,SA,C7,C10;D6,D3,D8,D2;H5,HQ,C9,CJ;D9,D4,DJ,DK;S5,HJ,HA,S10;S6,H6,H9,SK;H3,H2,H8,CQ;DQ,D7,H4,H7;D10,D5,DA,HK"
1571999416,0,6,0,"C7,CA,C10,C2;S3,S9,S4,S2;S10,SJ,S5,S8;C4,C5,C3,C9;SQ,C6,C8,CJ;D2,D3,D4,D5;DJ,DQ,D6,D7;SA,DA,D8,D10;HK,SK,S6,HA;HQ,CQ,H5,HJ;H10,CK,DK,H6;H7,H2,D9,H3;H9,H8,S7,H4"
1571999416,0,8,0,"C2,CA,CJ,CQ;S2,S3,S4,S8;S5,SA,S6,S9;C3,C6,C9,C5;S7,HK,SJ,SQ;C4,C7,C8,C10;D6,D2,D5,D4;S10,H7,H10,SK;HA,D3,DK,D7;HQ,D9,DA,D8;H8,H4,H2,H6;CK,DJ,H5,H9;HJ,D10,H3,DQ"
1571999416,0,3,0,"CA,C2,C8,CJ;S9,S4,S3,S2;C5,C6,C3,HK;HA,S6,SQ,S5;C9,C7,C4,H4;CQ,C10,SA,H3;CK,H10,SK,DQ;D6,D2,D3,D5;D9,D4,D10,D7;DJ,D8,DA,SJ;H5,H2,H6,S10;H7,H9,HJ,S8;H8,DK,HQ,S7"
1571999416,0,2,0,"CA,CK,C7,C2;S4,S5,S2,SQ;C6,C3,H9,C5;C9,C4,H8,C8;C10,CJ,H7,CQ;D2,D10,D3,D4;D6,DQ,H3,D5;D8,DK,H2,D7;DJ,DA,S10,D9;SJ,S6,S3,SA;H4,HQ,S9,H6;H10,SK,S7,HA;H5,HK,S8,HJ"
1571999416,0,0,0,"CK,C2,CA,CJ;S3,SA,S5,S2;C4,C3,C9,C7;S8,HJ,S9,S4;HA,C5,C8,SK;D6,D4,D2,D5;DJ,D9,D3,D7;H2,H8,H6,H3;HK,C6,SQ,H10;HQ,DQ,D8,SJ;H9,DK,D10,S10;H5,C10,H7,S7;H4,CQ,DA,S6"
1571999416,0,13,0,"C2,CJ,CA,C9;S4,S2,S6,S3;S9,SJ,S7,S5;C8,C4,C6,C3;CQ,C5,C7,HQ;CK,C10,SK,H8;D2,D10,D3,D5;SQ,SA,S10,S8;H9,H2,H4,H5;DJ,HA,D4,D7;DQ,HK,D6,D9;H10,H3,H7,DA;HJ,H6,D8,DK"
1571999416,0,1,0,"CQ,CA,CJ,C2;S4,S5,S2,S3;C3,C10,C4,C6;C8,CK,C5,C7;D3,D2,D8,D10;S8,SQ,S7,S6;D5,D4,D9,DJ;SK,HQ,S10,S9;D6,D7,DA,SA;H9,H10,C9,HA;H3,H4,H2,H8;H7,H6,HK,SJ;DQ,DK,HJ,H5"
1571999416,0,2,0,"CA,C2,CK,C9;S3,S4,S6,S2;D2,D5,D7,D4;D3,D6,D8,DK;SA,S9,HK,S5;C4,C8,HJ,C3;HA,S10,H10,S7;C6,C10,H9,C5;HQ,SQ,H8,S8;H3,H2,H4,SK;D9,H7,D10,DJ;CQ,H6,DA,SJ;CJ,H5,DQ,C7"
1571999416,0,22,0,"CQ,C2,CA,CK;S2,S3,SJ,SK;C5,SA,C3,C6;C9,H9,C4,C7;S5,S4,HA,HK;S7,S6,HJ,H2;S9,S8,H8,DQ;S10,H7,H5,D10;DA,D6,D2,D5;SQ,H6,D8,D9;H3,H4,D4,D7;HQ,DJ,D3,CJ;H10,DK,C8,C10"
1571999416,0,1,0,"CA,CJ,CK,C2;S5,S3,S2,S4;S6,S10,S7,S8;C5,C3,CQ,C4;D6,D3,D8,D2;D7,SK,D9,D4;DK,HJ,D10,D5;S9,H10,HA,SA;SQ,C6,HK,C8;H8,C7,HQ,C9;H7,H9,DQ,DJ;H2,H3,H5,H4;SJ,C10,H6,DA"
1571999416,0,5,0,"CA,C2,CK,C10;S7,SQ,S3,S2;D4,D3,D2,D7;C3,C4,HK,C5;DK,D5,D8,D10;S10,SK,S6,S4;SA,D6,DA,DJ;SJ,HQ,S8,S5;C7,C6,H7,HA;CQ,C8,H6,HJ;H5,D9,H2,H9;H10,CJ,H4,DQ;H8,C9,H3,S9"
1571999416,0,7,0,"C2,CJ,CA,CQ;S2,S4,S8,S3;C5,C3,C9,C6;C10,C4,CK,C7;D5,D4,D2,DK;SK,HA,SA,C8;D6,D10,D3,D7;S6,S5,HJ,SQ;D8,HQ,DJ,D9;DA,H5,DQ,HK;S10,S7,H10,H9;H3,SJ,H2,H4;H8,S9,H6,H7"
1571999416,0,0,0,"CJ,CA,C2,DA;S2,S5,S10,S4;C4,C3,C8,H10;C5,C6,CQ,H8;C7,C9,CK,H5;D3,D8,D5,D2;S3,S9,SQ,S6;SA,DK,D6,D4;H6,H7,H4,H2;SK,H9,HJ,H3;C10,HA,D7,D9;SJ,HK,D10,DQ;S7,HQ,DJ,S8"
1571999416,0,4,0,"CJ,CK,C2,CA;S3,S9,S2,S5;C3,C7,C4,C5;D4,D3,D2,DK;S7,SQ,S4,S6;D6,D5,D7,SK;D8,DQ,D10,HA;D9,DA,DJ,H7;S8,SA,SJ,S10;H6,H2,HJ,H3;C8,HK,C9,C6;H10,HQ,C10,CQ;H9,H4,H8,H5"
1571999416,0,1,0,"C2,CA,CK,C8;S3,S10,S2,SJ;C3,C4,HA,C7;DA,D4,D6,D2;S4,SQ,S5,SK;DQ,D5,D8,D3;DJ,D7,H6,D10;C5,C6,H5,SA;HK,D9,H2,DK;H4,H3,S9,H7;H8,CJ,S8,H9;H10,C10,S7,HJ;CQ,C9,S6,HQ"
1571999416,0,20,0,"CA,C7,C3,C2;S5,S6,S4,S2;C4,C5,SK,C6;S10,HQ,S7,S3;C8,H10,HK,C9;SA,H6,S8,SJ;C10,H4,H8,CJ;DK,D5,D3,D2;CQ,H2,H5,SQ;D8,D7,D4,DA;H7,DJ,DQ,H3;CK,D10,D6,HA;H9,D9,S9,HJ"
1571999416,0,18,0,"C2,CJ,C10,CK;S4,S2,S7,S3;S8,S6,SJ,S5;C3,SA,C4,C6;SQ,S9,HK,S10;CQ,SK,C5,C7;CA,HA,C8,C9;D2,D4,D3,D5;D9,D6,D10,D8;DQ,D7,DK,DJ;H3,H4,H6,H2;H7,H5,H10,H8;HQ,H9,HJ,DA"
1571999416,0,0,0,"C7,C2,CA,CK;S4,S5,S7,S2;SQ,C3,C6,C5;D4,D2,DK,D3;D7,D5,DA,D6;S6,S8,SK,S3;HA,C4,C8,HJ;HK,C9,C10,H10;HQ,CJ,CQ,H8;H3,H4,H2,DQ;H5,D8,H9,D9;SJ,D10,H7,DJ;S10,SA,H6,S9"
1571999416,0,16,0,"C8,C10,CA,C2;S6,SJ,S3,S2;C3,C4,C5,C7;S9,HK,S7,S4;D5,D3,D10,D2;SK,HQ,S8,S5;D8,D7,DK,D4;SA,H10,S10,SQ;D9,DJ,HJ,D6;HA,DQ,H6,DA;H9,C6,CJ,C9;H7,H4,CQ,H8;H5,H3,CK,H2"
1571999416,0,0,0,"CA,CK,C10,C2;S2,S5,S4,S8;S3,S6,S7,SJ;C4,C5,C3,C6;CQ,CJ,C7,C9;S9,SK,SA,HK;SQ,HA,C8,HJ;D4,D5,D3,D2;D8,D6,D10,H10;D9,D7,DJ,H7;H5,DK,DQ,H6;H4,H9,H8,H2;S10,HQ,DA,H3"
1571999416,0,13,0,"CJ,CA,C2,CK;S5,S3,S6,S2;SK,S4,S7,SQ;D5,D3,D2,D7;DA,D9,D4,D8;DQ,HA,D6,DK;C4,C5,C6,C3;C8,HQ,CQ,C7;SA,H8,D10,HK;H9,H2,DJ,HJ;H6,S9,S8,H7;H4,S10,H10,H3;C10,SJ,H5,C9"
1571999416,0,1,0,"CK,C2,CQ,CA;S2,S5,S3,S10;C3,C4,C9,C7;S4,S6,S7,SQ;DJ,D4,D6,D2;SK,S9,S8,HK;C5,H7,C10,HJ;HA,D5,DA,D3;HQ,H6,SJ,H9;H8,H3,SA,H2;CJ,DQ,H4,DK;C8,D10,H5,D9;C6,D7,H10,D8"
1571999416,0,14,0,"CA,CQ,C2,CK;S2,S5,S10,S3;C7,C3,C5,SQ;C10,C4,C6,SK;CJ,C9,C8,HA;D4,DK,D3,D2;D6,D7,D5,D8;D10,H10,DQ,D9;S8,S6,SA,S4;H3,H5,H8,H2;H6,H7,HJ,H4;DJ,SJ,HQ,H9;S9,S7,HK,DA"
1571999416,0,0,0,"CK,C9,CQ,C2;S3,SK,S2,HK;C8,C3,C4,C10;H6,C5,C7,CJ;H2,C6,SQ,CA;D8,D3,D9,D2;D10,DQ,DJ,D4;DK,DA,HJ,D5;S4,SA,S6,HQ;SJ,H3,H8,H5;S5,HA,S8,H7;S7,H10,S9,D7;S10,H4,H9,D6"
1571999416,0,4,0,"CQ,C6,CK,C2;S2,S3,S9,S6;C10,C3,C8,C4;S4,S8,SK,S7;SA,SQ,C9,C5;H10,HA,CJ,C7;D2,D7,D10,D5;D3,D9,DK,D6;H7,H3,H2,H4;D4,DJ,HK,DA;S5,S10,HQ,SJ;H9,H5,HJ,CA;D8,DQ,H8,H6"
1571999416,0,16,0,"CK,CA,C2,CQ;S3,S2,S5,SK;C10,C3,C6,C8;S4,S6,S7,HK;S8,HJ,S9,H9;SQ,H8,S10,H5;D8,D2,D6,D3;DJ,D5,D9,D4;DA,H6,D10,D7;H2,H3,H4,DK;HQ,C7,SJ,DQ;H10,C5,SA,CJ;H7,C4,HA,C9"
1571999416,0,13,0,"CA,CQ,C2,C10;S10,S2,S3,S4;C3,CJ,C6,C5;SQ,S6,S5,S8;D7,D2,D4,D3;D8,D5,D10,D9;HK,SK,S7,SJ;H10,D6,SA,DJ;H9,HQ,HJ,DQ;H3,H8,H4,DK;C9,H7,CK,DA;C7,H5,C8,H2;C4,H6,S9,HA"
1571999416,0,3,0,"CK,CA,C2,C10;S5,S6,S3,S2;S7,SJ,S10,S4;C3,CJ,C7,C5;D8,D3,D4,D2;S8,SK,SQ,HA;DQ,D5,D10,DJ;S9,H8,SA,HK;HQ,D6,DK,DA;C4,H6,C8,C6;C9,H4,CQ,HJ;H5,D9,H2,H3;H9,D7,H10,H7"
1571999416,0,22,0,"C7,CJ,C2,CQ;S5,S2,S4,S9;C3,C8,C5,C4;S8,S3,S6,H6;DK,D2,D3,D4;SA,S7,S10,H4;SK,SJ,HK,DA;SQ,HA,H9,D10;H3,H2,DJ,D9;H7,H5,CA,D8;H8,HJ,CK,D6;HQ,D7,C10,D5;H10,DQ,C9,C6"
1571999416,0,9,0,"CK,CQ,C10,C2;S5,S4,S3,S2;C6,C4,C8,C3;HA,SQ,S9,S6;HJ,CJ,C9,C5;D2,D4,D7,DA;H10,SA,SK,S7;D3,D6,D10,H2;D5,D8,DK,CA;H7,H3,H4,C7;DJ,D9,HQ,SJ;DQ,HK,H8,S10;H9,H6,H5,S8"
1571999416,0,1,0,"CK,C2,CQ,CA;S7,S5,S3,S2;C5,C3,C7,C8;SK,S6,SJ,S4;C6,C4,CJ,HJ;D7,D4,D2,D3;C10,C9,SA,H9;D9,DA,D8,D5;HK,S8,HA,S9;D10,SQ,DQ,D6;DJ,HQ,DK,H8;H5,H6,H3,H2;H7,S10,H10,H4"
1571999416,0,0,0,"C2,CA,CQ,CK;S4,S3,S2,S8;C4,SQ,C5,C3;C6,SA,C7,C10;D2,D3,D5,D6;D4,DJ,D8,D9;D7,DA,DQ,D10;S10,S6,S5,SK;HJ,HK,HQ,DK;H5,H6,H2,H3;H7,S7,H10,HA;CJ,S9,H8,H9;C9,SJ,C8,H4"
1571999416,0,0,0,"CQ,CA,C2,CK;S4,S3,S2,S5;S7,SQ,S6,S10;C4,C3,C5,C6;D8,D2,D3,D4;D5,D7,D6,DJ;HK,D9,DQ,DA;S8,HA,S9,SK;HQ,H9,SJ,SA;H10,C8,CJ,C7;H5,D10,DK,H8;H2,H6,H3,C10;H4,H7,HJ,C9"
1571999416,0,24,0,"C2,CQ,C8,CA;S3,S4,S2,S7;S10,S5,S6,S8;C7,C4,C3,C6;C10,CJ,C5,C9;SK,SJ,S9,SQ;DQ,D2,D6,D3;SA,H4,HK,HA;CK,D10,HJ,HQ;H2,D8,H3,DA;H6,D7,H5,DK;H9,D5,H7,DJ;H10,D4,H8,D9"
1571999416,0,26,0,"C7,C2,CA,CK;S4,S5,S2,S3;S10,S7,S9,S6;C3,C6,C4,C9;SK,SJ,SA,S8;C5,CQ,C8,HA;D6,D4,D2,D5;D10,DK,D3,D7;HQ,SQ,HK,H8;H4,H5,DQ,H2;H6,H7,DJ,H3;H9,H10,CJ,D9;DA,HJ,C10,D8"
1571999416,0,0,0,"C10,C2,CA,CQ;S5,S8,S2,S3;S9,SJ,S4,S6;SK,C4,C3,C9;HA,C5,C6,CJ;D4,D2,DK,D3;HQ,HK,S7,SA;D7,D8,SQ,D5;D9,DA,H10,D6;H8,C8,C7,H9;H6,CK,H7,H5;DQ,H4,H2,H3;D10,HJ,S10,DJ"
1571999416,0,25,0,"C2,C9,CQ,CK;S4,S2,S3,S5;S10,S8,S6,S9;SJ,SA,S7,SK;C6,C8,C3,C4;D8,D2,D3,D4;C7,H10,C5,CJ;DA,D5,D7,D6;C10,H9,SQ,HJ;DK,D10,DJ,D9;CA,H7,HA,H8;HQ,H2,H3,H4;HK,DQ,H6,H5"
1571999416,0,3,0,"CA,C2,CQ,CJ;S4,S6,S3,S2;S5,S10,SK,S7;C10,C8,C3,C6;SJ,SQ,HA,S8;CK,C9,C4,C7;D8,D3,D2,D4;DJ,D5,D7,D6;DQ,D9,DK,D10;SA,H10,C5,HQ;H6,H2,H3,HJ;HK,H5,H7,S9;H9,DA,H4,H8"
1571999416,0,2,0,"CQ,CA,C2,C10;S6,S4,S8,S2;S7,SQ,S9,S3;D2,D7,D9,D4;H10,HA,S10,S5;H3,HJ,SJ,HK;H2,H7,SK,HQ;DK,H6,SA,H8;C9,H5,C4,C3;CJ,H4,C6,C5;D3,D8,H9,DJ;D5,D10,CK,DQ;D6,DA,C8,C7"
1571999416,0,0,0,"CQ,CK,C2,C8;S3,S2,S4,S6;S5,SK,S8,S7;HA,C9,C4,C3;HK,C10,C7,C5;H10,CJ,CA,C6;SJ,SA,S9,S10;D9,D2,D3,D5;DQ,D4,D7,D6;H2,H4,H3,H8;H9,DK,DJ,D8;H6,DA,HQ,D10;H5,HJ,H7,SQ"
1571999416,0,0,0,"CQ,CA,C2,C10;S3,S8,S2,S6;C6,C4,C5,C3;S4,HK,S7,S9;HJ,CJ,C8,C7;H10,CK,C9,SQ;D4,D2,DK,D5;D6,D3,D10,SA;D7,D8,DJ,HA;H2,D9,DQ,H9;S5,H7,SK,H8;SJ,H3,H6,H4;S10,DA,HQ,H5"
1571999416,0,0,0,"C8,CQ,CA,C2;S3,S6,S2,S5;S4,S8,S7,S10;C4,C7,CK,C3;D2,D5,D3,DA;C6,C9,SK,C5;SJ,S9,HQ,SQ;HA,C10,H9,CJ;D4,D7,D8,D6;HK,DK,D9,DJ;H10,SA,H5,HJ;H4,H2,H3,H6;H8,H7,D10,DQ"
1571999416,0,5,0,"CA,C7,C2,C9;S2,S3,SJ,S7;CQ,C3,C8,C4;S5,S4,SQ,H4;D3,DQ,D4,D2;S8,S6,SA,H2;D6,SK,DA,D5;HK,HA,C10,C5;H8,HQ,CJ,C6;H7,H10,CK,D10;H6,H3,H5,D9;DJ,S10,HJ,D7;DK,S9,H9,D8"
1571999416,0,1,0,"CA,CK,C9,C2;S4,S3,S5,S2;C4,C6,C3,CJ;HQ,S7,SQ,S6;CQ,C10,C5,C7;D2,D3,D10,D4;HJ,H7,C8,SK;D6,D9,DQ,D5;D8,H5,DK,D7;H9,S8,SA,HA;H3,SJ,H2,H8;DA,S10,H10,DJ;H6,S9,H4,HK"
1571999416,0,9,0,"CK,CA,C7,C2;S8,S3,S6,S2;C5,C4,C6,C3;SK,S4,S10,S9;C9,C8,SQ,CQ;DJ,D3,D2,D6;C10,CJ,SA,HA;D7,D4,DA,DK;H6,DQ,H2,H3;D8,D5,HQ,HK;D9,SJ,HJ,H7;D10,S7,H10,H5;H8,S5,H9,H4"
1571999416,0,0,0,"CK,SA,CA,C2;S5,S3,S2,S8;S10,S4,S6,S9;C4,SQ,C3,C5;C8,SK,C6,C7;D7,D5,D3,D2;C9,HA,CJ,HK;C10,HJ,CQ,HQ;H10,D9,D6,D4;H8,DJ,D8,D10;H5,S7,SJ,H7;H3,H9,DA,DQ;H2,H4,H6,DK"
1571999416,0,1,0,"CK,CQ,CA,C2;S6,S8,S2,S3;C3,C4,C6,C8;S10,SQ,S5,S4;C9,C5,C7,CJ;D2,D4,D6,D3;H10,HA,C10,SA;D7,D5,D8,SK;D10,DJ,D9,HQ;DA,DK,DQ,HJ;H2,HK,H3,H6;H4,H7,H5,S9;H8,H9,SJ,S7"
1571999416,0,2,0,"CA,C8,C2,C10;S2,S3,S4,S8;S7,S5,S10,S9;C9,C7,C3,C5;CJ,HK,C4,C6;CQ,HQ,CK,HA;H10,S6,SA,H9;H8,SJ,SK,DK;H6,H5,SQ,DQ;DA,H4,H2,D7;D5,D4,HJ,D2;D8,D10,H7,D3;D9,DJ,H3,D6"
1571999416,0,0,0,"CK,C2,C9,CA;S4,S5,S7,S2;SJ,S6,S8,S3;C3,C4,C5,C8;C6,C7,SQ,CQ;D2,D4,D3,D5;DQ,D8,D9,D6;DJ,DA,D10,D7;SA,DK,HQ,SK;C10,CJ,H7,HJ;H3,H6,H5,H2;H9,HK,S10,H4;H10,HA,S9,H8"
1571999416,0,10,0,"CJ,C9,CK,C2;S3,S9,S4,S2;S6,S10,S8,S5;S7,SJ,SK,H8;C8,C4,C3,C5;D2,DK,D4,D5;D3,D6,DA,D7;SQ,HA,C10,C6;SA,HK,CQ,C7;H10,H4,H2,H7;D9,HQ,HJ,D8;DJ,H9,H6,D10;DQ,H5,H3,CA"
1571999416,0,0,0,"C8,C10,CA,C2;S4,S2,S5,S7;S6,S3,SQ,SJ;C5,C3,CJ,C9;D3,D5,D2,DA;C7,C4,HK,CQ;SK,C6,H8,CK;D8,DJ,D4,D9;HA,DK,D6,D10;S10,S8,H5,SA;HJ,H10,D7,DQ;H6,H2,H3,H7;H9,S9,H4,HQ"
1571999416,0,0,0,"CA,C2,CK,CQ;S3,S7,S2,S5;C5,C7,C6,C3;C9,C10,SQ,C4;D2,D6,D5,D3;D9,D7,D8,D4;S6,SK,S4,S9;HQ,DQ,D10,DA;S8,HA,S10,SJ;H9,HJ,SA,C8;H5,H8,HK,CJ;H2,H3,H6,H7;H4,DK,DJ,H10"
1571999416,0,3,0,"C10,CK,C2,CA;S2,S4,S3,S7;S5,S6,S9,S10;D6,DK,D3,D2;HK,S8,HA,SQ;D8,SA,D4,D5;D9,H9,DA,D7;C4,C3,CJ,SK;C6,C5,CQ,H10;H2,H8,H3,H4;HQ,SJ,H7,DQ;C9,C7,H6,DJ;HJ,C8,H5,D10"
1571999416,0,26,0,"CQ,C2,C9,C5;S2,S6,S3,S7;SJ,S10,S4,S9;C6,CJ,C3,HQ;C8,CK,C4,H10;C10,CA,C7,H8;D4,D10,D2,D3;D6,DQ,SA,D5;HK,DK,SK,D7;HJ,DA,H6,D8;H9,SQ,S5,H2;H4,H5,H3,DJ;H7,HA,S8,D9"
1571999416,0,0,0,"CK,CA,C2,CQ;S2,S9,S5,S3;C9,C3,C5,CJ;S6,SA,S7,S4;HA,C4,C7,H9;HQ,HK,S8,SJ;DK,D3,D4,D2;D6,D7,SQ,D5;D9,D8,SK,D10;DQ,DJ,HJ,DA;H4,H5,H2,H3;H10,C6,C8,H8;H7,C10,S10,H6"
1571999416,0,21,0,"CK,C2,C8,CQ;S2,S6,S3,S7;C4,C10,C5,C3;S10,S8,S4,HK;C9,CA,C6,C7;SK,SJ,S5,HQ;CJ,HJ,SQ,H10;D6,D5,D2,D3;D8,D7,D4,D10;SA,DK,D9,DJ;H5,H3,H4,H2;H6,H7,HA,DA;H9,H8,S9,DQ"
1571999416,0,3,0,"C2,CQ,CK,C6;S3,S2,S4,S7;S5,S9,S8,SJ;C7,C3,C8,C4;D8,D2,D6,D5;S6,S10,HA,SQ;DA,D3,D9,D7;DJ,D4,DQ,HQ;SA,D10,DK,HJ;H2,H7,H5,H3;H8,SK,HK,H6;CJ,C9,H10,C5;CA,C10,H9,H4"
