1571999055,0,0,3,"CA,CJ,C2,C6;S4,S5,S2,S3;HA,S8,S7,S6;H10,S9,SQ,SJ;C7,C3,C5,SA;C8,C4,C9,H9;C10,HQ,CQ,H6;D3,D10,D4,D2;H7,S10,SK,H5;D6,HJ,D9,D5;D7,H8,DQ,DJ;D8,H4,DA,DK;CK,H3,HK,H2"
1571999055,0,1,3,"CK,CQ,C2,CA;S7,S4,S2,S3;SJ,HJ,S5,S9;C3,C6,SA,C5;C4,C8,HA,C9;C7,CJ,H9,C10;D4,D2,D3,D5;D7,D10,DJ,D6;SQ,H8,S6,SK;D9,DQ,H3,D8;HK,DK,H2,DA;H4,H5,S10,H6;H10,H7,S8,HQ"
1571999055,0,13,3,"C8,C2,CK,CA;S5,S4,S3,S2;S9,S6,SQ,S7;D3,D4,D6,D2;D10,D8,D9,D5;DJ,H7,SK,D7;DK,H5,H9,DQ;DA,H2,H6,HQ;SJ,S8,H3,S10;SA,CJ,CQ,HJ;H8,C9,C7,H4;HK,C6,C5,H10;HA,C3,C4,C10"
1571999055,0,0,3,"C3,CQ,C2,CK;S5,S2,S4,S8;SQ,C5,C4,C7;HK,C8,C6,CJ;D2,D3,D9,D6;D4,D8,DQ,D10;H10,S3,S9,HA;H9,S6,S10,HQ;H7,S7,SJ,H8;H5,SK,SA,H6;DJ,C9,C10,H4;D7,H2,CA,H3;D5,DK,HJ,DA"
1571999055,0,18,3,"CA,C2,CK,C10;S3,S7,S2,S4;C6,C4,C3,C5;S8,SK,S6,S5;C9,C8,CQ,C7;H10,HQ,SJ,S9;D3,D5,D4,D2;D10,D6,D7,D8;CJ,HJ,SQ,SA;H5,H4,H3,H2;H6,H7,HK,DA;H9,D9,DQ,DK;H8,DJ,HA,S10"
1571999055,0,1,3,"C2,C4,CK,CA;S3,S2,HK,S5;S4,S6,H10,S9;SJ,S7,H8,S10;C6,SA,C3,C7;C9,SK,C5,C8;C10,HQ,CQ,SQ;D3,D9,D5,D2;D4,DQ,D6,D8;H6,DK,D7,D10;H4,S8,H7,HA;H3,H2,DA,H9;CJ,H5,DJ,HJ"
1571999055,0,3,3,"CA,C4,CK,C2;S9,S2,S3,S5;C3,SQ,C5,C7;C6,HK,CJ,C8;D5,D4,D2,DK;C10,HQ,SK,C9;CQ,H10,HA,SA;D9,D6,D3,D8;DA,D7,DQ,DJ;H3,H7,H2,H8;H6,S8,S4,S6;H5,D10,HJ,S10;H4,H9,SJ,S7"
1571999055,0,14,3,"CA,CJ,C2,CQ;S2,S3,S6,S5;S4,S10,S7,S8;D5,D3,D2,D4;C4,SK,C3,C5;SQ,HQ,SJ,S9;D6,DQ,DA,D7;HA,HJ,SA,H10;H7,H9,C6,C9;H4,H8,C7,C10;D8,DK,HK,D10;H2,H3,CK,H6;D9,H5,C8,DJ"
1571999055,0,15,3,"C2,CQ,C7,CA;S6,S5,S3,S2;C10,C6,C3,C4;CK,C8,C5,CJ;D5,DA,D4,D2;SQ,S7,S10,S4;D7,D8,DJ,D3;H3,H7,H2,H5;D10,DQ,HK,D6;SK,SJ,HQ,S8;DK,SA,H9,D9;H8,HA,H4,H10;HJ,C9,H6,S9"
1571999055,0,0,3,"CK,C9,CJ,C2;S5,S4,S3,S2;C4,C3,C5,C6;HA,S7,S10,S6;HK,S8,SJ,SA;C7,SQ,C10,CQ;C8,H8,SK,CA;DJ,D2,D4,D6;D10,D3,DQ,D9;HQ,D5,DK,HJ;H9,D7,DA,H5;H2,D8,H7,H3;H6,S9,H10,H4"
1571999055,0,2,3,"C9,C2,CQ,CA;S2,S4,S6,S3;S8,S5,S10,SK;C3,C5,C8,C4;D3,D4,D6,D2;D7,D5,D9,DA;C6,C10,SQ,CJ;C7,H10,HA,CK;D8,DK,HK,D10;S9,S7,H9,SA;DQ,H8,H4,DJ;H6,H5,H2,HJ;H7,SJ,H3,HQ"
1571999055,0,15,3,"CQ,CA,C7,C2;SJ,S4,S5,S2;C9,SQ,C3,C4;C10,SK,C5,C6;CJ,HA,H10,C8;D2,D4,D3,D5;SA,HQ,H7,CK;D7,DJ,D6,D10;D8,DK,DQ,DA;HJ,S8,S6,S3;H9,S9,S7,HK;H6,S10,H4,H5;D9,H8,H3,H2"
1571999055,0,0,3,"CK,CQ,C2,CA;S2,S4,S8,SJ;C6,C9,C4,C3;S3,S5,S10,SQ;SA,C10,C5,C8;D3,D2,D9,D4;HA,SK,C7,H10;HJ,H3,CJ,H6;H5,H2,H7,H4;DQ,D10,H8,DA;D8,D6,H9,DK;D7,S9,HQ,DJ;S6,S7,HK,D5"
1571999055,0,0,3,"CQ,CK,C2,CA;S2,S7,S3,S4;C5,C3,C7,C10;S6,SQ,S8,S5;SK,C4,C8,CJ;DK,D3,D2,D6;D10,D4,D5,D7;DQ,D8,D9,DA;H5,HJ,H6,H2;S9,SA,S10,H9;H10,C6,C9,H7;H8,HA,DJ,H4;SJ,HK,HQ,H3"
1571999055,0,2,3,"C2,C9,CK,CA;S6,S8,S2,S4;C4,C3,C6,C7;S9,H10,S3,S5;SJ,H9,S10,S7;C5,C8,C10,CQ;D5,D2,D7,D6;SQ,H6,CJ,HA;D8,D3,DJ,H8;DK,D4,DA,H7;SK,DQ,SA,H5;H2,D10,HQ,H3;HJ,D9,HK,H4"
1571999055,0,2,3,"CJ,CQ,C8,C2;S3,S5,S4,S2;SJ,S7,S6,HK;C4,C5,SQ,C3;C7,C6,SK,C10;SA,C9,HA,CK;HJ,H8,HQ,CA;D2,D4,D7,D3;D10,D5,DQ,D8;H10,S10,S8,H9;DA,D6,H6,D9;H2,H4,H5,H3;H7,DK,S9,DJ"
1571999055,0,16,3,"C2,CJ,CA,C3;S2,S9,S3,S5;C5,C7,C4,SA;C6,C10,C8,SK;D5,D2,DQ,D3;S6,HA,S4,S7;SQ,HK,SJ,S8;CQ,H10,C9,HQ;DJ,D4,D7,D9;DA,D6,D8,D10;H5,H2,H8,H3;H7,H9,CK,DK;H6,H4,HJ,S10"
1571999055,0,2,3,"CQ,CA,CK,C2;S2,S4,S6,S3;S5,SQ,S7,S10;C3,C10,C4,C5;D4,D2,DA,D3;D5,D7,D6,DJ;DQ,D8,HJ,D9;C8,HA,C6,C9;HK,HQ,S8,SK;H9,H6,S9,SA;H3,H5,H7,H2;H4,DK,SJ,H10;CJ,D10,C7,H8"
1571999055,0,21,3,"C7,C2,C10,CA;S2,S3,S4,S7;S5,SJ,S6,S8;C3,CQ,C4,C8;C5,CK,C6,C9;D7,D3,D2,D9;SA,H9,SQ,S9;DQ,D4,D5,HK;DA,D6,D10,HJ;H5,H3,H2,H7;HA,DK,SK,S10;H10,DJ,H4,H8;HQ,D8,H6,CJ"
1571999055,0,12,3,"CK,C7,CA,C2;S3,S2,S9,S8;C4,SQ,C3,C5;C6,SA,SK,C8;CJ,H9,HA,C9;D9,D5,D2,D8;S5,S4,HJ,SJ;CQ,H8,H10,C10;S6,H4,H6,HK;S7,H3,H2,HQ;S10,D10,DJ,DA;H5,D7,D4,DK;H7,D6,D3,DQ"
1571999055,0,5,3,"CA,C2,CK,CQ;S10,S2,S3,S5;SJ,S6,S4,S7;C5,SQ,C6,C3;D5,D2,D4,D3;D8,D7,SA,D6;C8,HQ,HA,C4;C10,H6,HK,C7;CJ,DA,HJ,C9;H2,DK,H3,H5;H9,D10,H10,D9;H8,DJ,H7,SK;H4,DQ,S8,S9"
1571999055,0,4,3,"C2,CQ,SA,CJ;S3,S2,S4,S5;CK,C3,HQ,C5;S9,SQ,S6,SK;D6,D4,D2,D9;DQ,D8,D3,DK;HK,D10,D5,DA;CA,C4,H8,C7;SJ,H6,S7,HA;H2,H4,H5,H10;H9,C6,D7,C9;H7,C8,S10,C10;H3,DJ,S8,HJ"
1571999055,0,1,3,"CJ,CA,C4,C2;S2,S3,S7,S9;C10,C5,H9,C3;S5,S4,S8,SQ;D4,D2,D7,D10;S6,HA,S10,SK;SJ,HK,H7,SA;H5,C6,H6,C9;H4,C7,H3,CQ;DK,DA,H2,H8;D9,D3,DQ,H10;D6,CK,DJ,HJ;D5,C8,D8,HQ"
1571999055,0,4,3,"CA,CQ,CK,C2;S6,S3,S2,S5;S9,SJ,S4,S7;C6,C4,C5,C3;C7,SK,SQ,C8;D3,D2,D4,D9;D5,D6,D10,DK;HQ,H8,S10,S8;HJ,H5,SA,H9;H10,H3,H6,H2;D7,DJ,HA,CJ;D8,DQ,HK,C10;DA,H4,H7,C9"
1571999055,0,0,3,"CQ,CK,C2,CA;S8,S6,S2,S3;S10,S9,S4,S7;D5,D2,D3,D9;SQ,SA,S5,SJ;D6,D7,D4,D10;D8,HK,DA,DK;HA,HQ,SK,HJ;H10,C3,C4,C6;H3,CJ,H4,H2;H6,C7,C5,H8;DQ,C8,C9,H7;DJ,C10,H9,H5"
1571999055,0,1,3,"CA,CQ,CJ,C2;S7,S5,S2,S4;S9,SJ,S3,S6;C5,C3,C9,C4;HQ,SA,S8,S10;D5,D2,D4,D3;C7,HA,SK,C6;C8,HK,H9,CK;HJ,D8,D6,D7;H10,D10,DJ,D9;H5,DA,DQ,DK;H3,H4,H2,H8;C10,H7,H6,SQ"
1571999055,0,25,3,"CJ,CA,CK,C2;S3,S6,S2,S5;SJ,S7,S4,SK;C4,C5,C6,C3;SQ,S8,S9,HQ;D2,D3,D10,DQ;D9,D4,SA,DA;HA,CQ,C8,C7;DJ,D5,HJ,H9;DK,D6,H6,H7;H8,D8,H3,H2;H10,D7,C10,H4;HK,S10,C9,H5"
1571999055,0,11,3,"CA,CQ,C2,CK;S3,S4,S2,S6;S7,S5,S8,S10;C5,C3,C8,C4;D2,D5,D3,D4;CJ,C6,HJ,C7;S9,SA,H10,SQ;D9,DA,D6,D8;SK,C9,H8,C10;DQ,HA,D7,D10;SJ,H7,H6,H9;HQ,H2,H5,H4;HK,H3,DJ,DK"
1571999055,0,1,3,"C2,CK,CJ,CA;S4,S2,S3,S7;SJ,S5,S6,S8;C5,SA,C4,C3;CQ,HK,C7,C6;D3,DQ,D6,D2;HA,S10,S9,SK;H6,HQ,C9,C8;D9,D8,DJ,D4;H5,HJ,SQ,DA;H3,H4,H2,D7;DK,H8,H7,D5;D10,H9,H10,C10"
1571999055,0,0,3,"C10,CA,C2,C9;C5,C6,C3,C4;SK,C8,CQ,C7;S2,SA,S3,S7;HK,CJ,CK,HA;S5,HQ,S4,S9;D10,D3,D2,D4;S6,H8,S10,HJ;H9,D6,D5,D8;H6,D9,D7,DQ;H3,DK,DJ,DA;SJ,H4,H10,H2;S8,H7,SQ,H5"
1571999055,0,20,3,"CA,C2,CK,CQ;S2,S4,S7,HK;S3,S5,S8,HJ;S10,S6,S9,H5;C5,C6,C8,C3;CJ,SQ,C10,C4;D2,D3,D6,D5;D7,D4,DJ,D8;D9,HA,DQ,D10;SK,SJ,SA,DA;H2,H4,H3,DK;H10,H6,H7,C9;HQ,H8,H9,C7"
1571999055,0,13,3,"CK,C2,CA,C5;S10,S2,S4,S3;C7,C3,C10,C4;HA,SA,S5,S6;CJ,C6,SQ,SK;D2,D3,D6,D5;D4,D8,D7,D9;HQ,H4,S7,S8;HJ,H2,SJ,S9;D10,DJ,DA,H9;H6,CQ,H8,H3;DK,C9,H10,H5;DQ,C8,HK,H7"
1571999055,0,4,3,"C2,CQ,CA,CK;S5,S3,S4,S2;S6,H9,SQ,S7;C7,C4,C9,C3;C8,C5,C10,SK;D2,D4,D5,DA;D3,D6,D10,D7;SA,D8,DJ,D9;H10,H3,H2,H6;S8,H5,HA,S9;HJ,DK,HQ,DQ;SJ,C6,H8,HK;S10,CJ,H4,H7"
1571999055,0,3,3,"CQ,C8,C2,CK;S2,S3,S10,S4;C4,C3,C5,SQ;D4,D3,D6,D2;DJ,D7,D8,D5;S8,S5,H3,S6;C7,SK,C6,SA;CJ,H8,C9,HA;H4,H5,H2,H6;HK,DQ,D9,D10;HQ,S7,DK,H9;HJ,S9,CA,H7;H10,SJ,C10,DA"
1571999055,0,0,3,"CA,C2,C10,CK;S2,S3,S8,S6;S10,S4,S9,SJ;C3,C6,C4,C7;C5,C9,C8,CJ;SA,HA,SQ,CQ;D2,D3,D4,D9;D7,D10,D5,DQ;HQ,S5,HJ,SK;H2,H8,H4,H5;D8,DK,D6,HK;H3,S7,H10,H7;DA,H9,DJ,H6"
1571999055,0,19,3,"CA,C9,C3,C2;C7,C5,HK,C4;C10,C6,H3,C8;CQ,HQ,D8,CJ;CK,H9,D5,SQ;D3,D4,D2,D7;D9,D6,SJ,D10;DQ,H8,S8,DJ;DA,H6,S7,DK;SK,S5,S2,S9;H2,H4,S6,HJ;H10,S10,S3,SA;H7,H5,S4,HA"
1571999055,0,6,3,"CK,C2,C5,CA;S5,S3,S4,S2;S6,S9,SQ,H7;D4,D5,D3,D2;C3,C8,SA,C4;DQ,D8,D6,D7;S7,SJ,SK,H3;H8,D10,D9,DJ;C7,HK,HA,C6;S8,HJ,HQ,CQ;S10,H10,H2,CJ;H4,H6,DA,C10;H5,H9,DK,C9"
1571999055,0,10,3,"C2,CK,C8,C7;S2,S4,S3,S7;S8,S10,S5,S9;C5,C3,C6,C4;HA,SQ,S6,SJ;D9,D7,D3,D2;C10,C9,HQ,SA;CQ,CJ,DA,H7;CA,SK,DK,H4;H6,H2,DJ,H3;H8,H5,D8,DQ;H10,H9,D6,D10;HJ,HK,D4,D5"
1571999055,0,0,3,"C2,CK,CQ,C10;S7,S4,S6,S2;S9,S5,SJ,S3;C4,C7,C3,SA;S10,S8,H10,HA;CJ,C8,C5,HK;CA,SQ,C6,HQ;D7,D5,D2,D4;DK,D8,D3,D10;SK,H5,H8,H6;H7,H2,DA,H3;H9,DJ,D6,H4;HJ,D9,C9,DQ"
1571999055,0,5,3,"C2,CA,CQ,CK;S2,S5,S4,S6;S3,SJ,S9,S7;C3,C4,C5,C6;SQ,HQ,SK,S8;D7,D2,DJ,D3;D9,D5,DQ,D4;HK,HJ,SA,S10;C8,H9,C7,CJ;H4,H6,H3,H2;D10,D6,H7,HA;DA,D8,C10,H10;H8,DK,C9,H5"
1571999055,0,0,3,"C2,CA,CJ,C6;S2,S3,S6,S7;C10,C3,C7,C4;S8,S4,S10,HA;C9,CQ,C8,C5;SJ,S5,SQ,HJ;D10,D6,D3,D2;DA,DQ,D7,D4;H4,H2,H8,H10;HQ,H6,D9,D5;H9,S9,SK,DK;H7,H3,SA,DJ;H5,CK,HK,D8"
1571999055,0,0,3,"CA,CJ,C2,C7;S3,SJ,S2,S4;C10,C5,C9,C3;S7,SA,S5,S8;CQ,C6,CK,C4;S9,HK,S6,SQ;D5,D3,D6,D2;D7,DA,D9,D4;HA,C8,SK,H10;H3,H2,H8,H5;D8,HQ,D10,DJ;H4,H6,DQ,H7;DK,HJ,S10,H9"
1571999055,0,2,3,"C2,CK,CA,CQ;H9,S2,S5,S4;H8,S3,S8,S6;C3,C4,C5,C10;C8,HK,C6,C7;CJ,H5,SA,C9;D2,D4,D10,D5;H7,S7,SK,SQ;H2,DQ,H3,H4;D3,D6,HA,D8;D7,SJ,HJ,DJ;D9,S10,H10,DK;DA,S9,H6,HQ"
1571999055,0,0,3,"C2,CK,CA,C10;S10,S5,S2,S6;C3,C6,C4,C8;HK,S9,S3,S7;C9,CJ,C5,SQ;HQ,CQ,C7,SK;D4,D7,D2,D3;D5,D8,D9,DA;H7,SA,S4,S8;D6,D10,DJ,H6;DQ,HJ,DK,H4;H2,H9,H8,H3;H5,H10,HA,SJ"
1571999055,0,23,3,"C2,CQ,C8,CK;S2,S4,S5,S3;HK,S10,S7,S6;C7,C10,C3,C4;D4,D3,D2,DQ;H9,SK,S9,S8;D5,D7,D6,SA;D9,D8,D10,HQ;C9,HA,C5,C6;CJ,HJ,SQ,H7;CA,H4,H10,H6;H5,H3,DK,H2;H8,DA,DJ,SJ"
1571999055,0,2,3,"C2,CA,CK,CJ;S7,S4,S5,S2;S10,SJ,S8,S3;C10,C3,C4,HK;D3,D4,D7,D2;HA,SA,S9,S6;HQ,C5,C9,HJ;D5,D10,DJ,D6;DK,H2,DQ,D8;H5,CQ,H10,H3;H8,C8,DA,D9;H7,C7,SK,H9;H6,C6,SQ,H4"
1571999055,0,23,3,"CK,CJ,C6,C2;S5,S2,S3,S10;C5,C4,HJ,C3;S6,SK,S4,HK;C9,C8,H10,C7;S7,H9,S8,HQ;D2,D5,D4,D3;DK,D6,DJ,D9;S9,H8,H7,H5;SJ,H3,H6,DA;SA,D10,H4,CA;SQ,D8,H2,CQ;HA,D7,DQ,C10"
1571999055,0,3,3,"CQ,CJ,C2,CK;S2,S5,S9,S3;C5,C8,C3,C4;S4,S6,SQ,HA;C9,C10,C7,C6;D7,D3,D2,D4;DJ,HQ,D8,D5;DQ,H6,D10,D6;DA,H3,DK,D9;S7,S8,SK,HJ;SA,H2,CA,H8;H5,SJ,H10,H4;H9,S10,HK,H7"
1571999055,0,0,3,"C2,CK,CA,CJ;S4,S2,S3,S8;C6,C3,C4,C8;C7,C10,C5,C9;S5,S7,S6,H5;DJ,D7,D3,D2;SJ,SK,S9,DA;HA,SA,S10,DK;H3,H2,HQ,DQ;H9,HJ,D6,D4;H6,H10,D8,D5;H4,H8,SQ,D10;CQ,H7,HK,D9"
1571999055,0,7,3,"CQ,CA,CJ,C2;S3,S5,S4,S2;S9,S8,S7,S6;C8,C3,C6,C4;D5,D2,D10,D6;SQ,SK,SJ,S10;D8,D3,HA,D7;D9,D4,HK,DQ;DJ,HJ,HQ,DK;SA,C5,H8,C7;H9,C9,H6,CK;H7,H5,H2,H4;DA,C10,H3,H10"
1571999055,0,0,3,"CA,C2,CQ,CJ;S3,S4,S2,S10;CK,C6,C4,C3;S6,S5,SA,SK;C7,C9,C5,HK;D9,D4,D3,D2;S7,SQ,HA,HQ;H9,D5,D8,D7;C10,D6,DJ,D10;C8,DQ,DK,HJ;SJ,H4,H2,H3;S9,DA,H10,H8;S8,H6,H5,H7"
1571999055,0,1,3,"C2,SK,CQ,CA;S3,S4,S6,S2;C4,HK,C3,C5;S8,S7,SQ,S5;D4,D2,D6,D3;D10,D5,D7,D9;DJ,H9,D8,DK;DQ,H6,HQ,DA;H8,S9,HJ,S10;H7,SJ,H10,SA;C6,H5,C8,C7;CK,H4,C9,CJ;H2,H3,C10,HA"
1571999055,0,18,3,"CA,C2,C8,CK;S10,HA,S3,S2;SJ,HQ,S5,S4;C7,C3,HK,C5;C10,C4,H10,C6;D5,D2,D3,D8;SQ,H4,S6,S8;D6,D4,D10,DA;SK,DK,S7,S9;D7,D9,DQ,SA;H3,DJ,H2,H9;H7,C9,H8,CJ;H6,CQ,H5,HJ"
1571999055,0,3,3,"C8,C2,CK,CQ;S2,S3,S5,S6;S7,S4,HK,S10;C3,C4,C6,C9;SQ,C5,C7,C10;D4,D10,D3,D2;D5,DQ,D7,D6;S8,S9,HJ,SA;DA,HA,DJ,D8;SK,SJ,H10,HQ;H2,H9,H4,H3;H6,CJ,H7,H8;H5,CA,DK,D9"
1571999055,0,19,3,"CQ,C2,SA,CA;SK,S6,S4,S2;C3,C4,HK,C5;HA,S8,S7,S3;H7,S10,S9,S5;D3,D5,D4,D2;D8,D7,D6,HQ;C7,SQ,H8,C6;D10,DJ,D9,H10;H4,H3,H2,CK;DK,HJ,DQ,CJ;C8,H9,H5,C9;C10,H6,DA,SJ"
1571999055,0,0,3,"CK,C2,CA,C8;S2,S5,S6,S4;C9,C4,C3,C5;S3,S9,HA,SK;D2,D8,D5,D3;CQ,C7,C6,SA;S7,SQ,H7,HK;D10,DK,D6,D4;H10,C10,H6,HQ;H9,CJ,H5,H3;SJ,H4,DA,H2;S10,H8,DJ,DQ;S8,HJ,D7,D9"
1571999055,0,0,3,"C10,CA,C2,C6;S2,S5,S10,S4;C5,C7,CJ,C3;C8,C9,CQ,C4;H10,SQ,CK,SA;D7,D8,D3,D2;D10,DK,D4,D5;H9,DA,D6,D9;H3,H6,H2,HJ;S3,HA,SK,S6;H5,HK,DJ,SJ;H4,HQ,DQ,S9;S7,H7,H8,S8"
1571999055,0,8,3,"C10,C2,CQ,CK;C3,CJ,C5,C4;S4,S2,S7,SQ;HA,CA,C8,C6;D5,D6,D2,D3;D7,D10,SK,D4;DJ,DQ,HK,D8;S5,S3,S8,HQ;HJ,H2,H5,H3;DK,SA,H9,D9;DA,H10,H8,H4;S6,S10,H7,C9;S9,SJ,H6,C7"
1571999055,0,3,3,"C2,C10,CQ,CK;S3,S6,S2,S5;S8,S9,S4,S7;S10,SJ,SQ,HQ;D6,D5,D4,D2;C8,HA,C4,C3;CA,HK,C6,C5;D9,H9,D7,D3;DJ,H7,DA,D8;HJ,H6,SK,H10;H8,H5,SA,D10;DK,H3,C7,C9;DQ,H2,H4,CJ"
1571999055,0,0,3,"CA,CQ,C7,C2;S2,S5,S4,S3;C3,C6,SQ,C5;C4,C8,SA,C9;CJ,C10,HJ,CK;D3,D9,D5,D2;D7,D10,D6,D4;SK,DQ,D8,HK;HQ,DK,DJ,H10;H7,DA,H5,H8;S9,H6,H4,H2;S7,H9,SJ,H3;S6,HA,S10,S8"
1571999055,0,14,3,"CK,CJ,C2,CA;S9,S2,S6,S3;S10,S5,S7,S4;SJ,SK,S8,HQ;C4,C5,CQ,C3;D7,D4,D5,D2;C8,C7,SQ,C6;D9,DQ,D6,D3;HA,DJ,D8,DK;H3,H4,H2,H5;H10,HJ,H8,H6;HK,SA,DA,H9;C10,C9,D10,H7"
1571999055,0,4,3,"C7,C2,CA,CK;S4,S2,S6,SQ;D2,D5,D3,D4;C5,C6,C3,C4;D9,D6,D7,D8;DK,D10,DQ,SK;S5,S3,S9,H10;S8,S7,SJ,H6;SA,H4,C10,C8;H7,H3,H5,H2;H8,DA,HJ,CQ;H9,DJ,HK,CJ;HQ,S10,HA,C9"
1571999055,0,1,3,"C10,CA,C8,C2;S2,S5,S3,S9;C4,C3,C5,CJ;D2,D3,D8,D4;S4,SA,S6,SK;C7,CQ,C6,HK;C9,CK,SQ,H9;D9,D5,H7,D6;DJ,DQ,H4,D7;HA,DA,H3,D10;H6,H8,S10,H2;H10,HJ,S8,H5;SJ,HQ,S7,DK"
1571999055,0,0,3,"CK,C2,C8,CA;SJ,S8,S2,S7;C6,C3,C4,C5;C9,C7,SA,CJ;HJ,SK,S3,S9;C10,CQ,HK,SQ;D4,D5,D8,D2;H7,HA,S4,HQ;H6,H10,S5,H3;H5,H9,S6,DQ;DA,H8,S10,D10;DJ,DK,H2,D6;D7,D9,H4,D3"
1571999055,0,0,3,"CJ,CA,C8,C2;S2,S4,S3,S5;S8,S7,S9,S6;C9,C7,C5,C3;D6,D5,D2,D3;D8,D10,D4,SA;HA,C10,C6,C4;D9,DA,D7,HK;HQ,SK,SQ,S10;H3,H2,H5,HJ;H8,H9,H10,SJ;H6,H7,DK,CQ;DJ,H4,DQ,CK"
1571999055,0,3,3,"C2,CA,CK,C8;S4,S3,S2,SA;CQ,C3,C5,C4;S7,S6,S5,HK;S10,S8,SJ,HQ;C9,C7,C6,HJ;D3,DK,D8,D2;H10,S9,SK,H7;H9,SQ,C10,H5;D5,D9,DJ,D4;H6,HA,CJ,D10;H4,H8,H2,D7;DA,DQ,H3,D6"
1571999055,0,0,3,"C8,C10,CA,C2;S2,S5,S6,S4;S3,S7,S8,S9;C4,C3,C9,CQ;SA,C5,CJ,CK;D2,D5,D3,D4;H10,S10,SJ,HA;D7,D6,D8,DQ;H3,SQ,H2,H5;H6,SK,H4,H9;DK,D10,H7,HJ;DJ,C7,H8,HQ;D9,C6,DA,HK"
1571999055,0,0,3,"C2,C10,CA,CK;S2,S5,S6,S3;S4,S9,S8,SQ;HK,C3,C4,C8;HJ,C5,C6,CJ;DQ,D2,D4,D3;D9,DK,SA,D5;D10,DA,HA,D6;S7,SJ,H8,H9;S10,SK,H6,H7;H10,C7,C9,H3;H2,HQ,CQ,D8;DJ,H5,H4,D7"
1571999055,0,2,3,"CQ,CA,C2,C7;S2,S5,S6,S3;SA,S7,S9,S4;C5,C10,C8,C3;HQ,S8,S10,SK;C9,SQ,CK,C4;D2,D3,D4,DQ;CJ,HK,HA,C6;D9,D7,D5,D6;DK,DA,DJ,D8;H2,H7,H4,H8;H6,H10,H5,D10;H3,H9,SJ,HJ"
1571999055,0,8,3,"C6,CJ,CK,C2;S3,S5,S2,SJ;C3,C4,C7,C5;S6,S9,S4,HA;D5,D2,D8,D9;SK,SQ,C10,C8;S8,H10,S7,HK;D7,D3,SA,DK;HJ,H9,CQ,C9;H8,DJ,S10,H6;H7,D10,H3,H2;DQ,D4,HQ,H4;DA,D6,H5,CA"
1571999055,0,3,3,"CQ,C8,CA,C2;S3,S4,S2,S6;SJ,S5,S9,S7;C4,C3,C7,SQ;CJ,C5,C9,HA;D2,D4,D5,D8;D3,D6,D7,DJ;HK,S8,SK,S10;D10,DA,D9,HJ;H9,SA,H4,H10;H3,C6,C10,H8;DK,HQ,DQ,H6;H2,H7,CK,H5"
1571999055,0,0,3,"CJ,CK,C2,CA;SA,S2,S4,S5;C4,C3,C7,SQ;C5,C8,CQ,HA;D10,D5,D2,D6;DJ,DK,D3,D9;HK,S3,S6,S10;DQ,HQ,D4,DA;H9,S9,S7,SJ;H3,H7,SK,H2;C6,C10,D8,H10;H5,H8,D7,H4;C9,HJ,S8,H6"
1571999055,0,0,3,"C10,C2,CA,CQ;S8,S3,S2,S6;S9,S4,SJ,SQ;D3,D2,D9,DJ;C4,HJ,C5,C3;SA,H10,C7,C6;HA,D8,CK,C8;D7,D4,D10,H7;DQ,D5,DK,H6;HK,D6,DA,H5;HQ,S5,SK,H3;H2,S10,H8,CJ;H4,S7,H9,C9"
1571999055,0,0,3,"CA,CQ,C2,CK;S10,S9,S2,S3;C6,C3,C4,C5;C7,C10,C8,SQ;D3,D2,DA,D7;D4,D5,D8,DQ;D10,D6,DK,D9;HQ,SJ,S4,S5;H8,DJ,SK,HJ;H5,SA,S7,S6;H2,H3,HK,H4;CJ,HA,S8,H10;C9,H7,H6,H9"
1571999055,0,0,3,"CK,C2,CA,C9;S5,S6,S2,S3;S7,S9,S10,S4;S8,HJ,SJ,SA;HA,C4,C3,C7;D2,D9,D4,D3;HK,C5,C10,H10;D5,DA,D6,D7;H8,C6,SQ,H9;H6,C8,SK,H7;H4,CJ,HQ,H3;D10,CQ,H5,DK;D8,H2,DQ,DJ"
1571999055,0,2,3,"C2,CK,C10,CQ;S4,S2,S8,S6;SJ,S3,S9,S7;CJ,H10,C3,C4;CA,H8,C5,C6;D6,D3,D2,D4;D7,D5,DQ,DK;SQ,H7,C7,C8;HJ,H4,SA,C9;H3,H2,H6,H5;DA,S5,S10,HA;D10,DJ,SK,HQ;D9,D8,HK,H9"
1571999055,0,8,3,"CJ,C2,CA,C8;S3,S2,S4,HK;S5,S6,S9,H10;C5,C6,C9,C3;C7,CQ,C10,C4;S7,S10,SQ,H9;HJ,SA,CK,H5;D8,D2,D10,D3;DQ,D4,DJ,D5;DK,D7,SK,D6;S8,HA,HQ,H2;SJ,H8,H4,DA;H7,H6,H3,D9"
1571999055,0,21,3,"C6,C7,CQ,C2;C5,SQ,C3,C4;D2,D4,D3,DJ;D6,D5,D8,DQ;S3,S10,HK,S2;DK,D7,D10,HA;S6,SA,HJ,S4;SK,D9,DA,H4;H5,HQ,C8,C10;S7,H10,H8,S5;S8,H9,H7,CA;S9,H6,H3,CK;SJ,H2,C9,CJ"
1571999055,0,4,3,"CJ,C2,CA,C7;S5,S2,S4,S3;S10,S7,SJ,S6;C3,C8,C5,C4;D2,D5,D4,D3;D6,D7,DQ,D9;C6,SQ,C9,SA;HK,HA,SK,S8;C10,HJ,CQ,H10;H9,H8,CK,H7;H4,DA,H2,DJ;H5,DK,H3,D10;H6,D8,HQ,S9"
